"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","NAICS_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110000345573","AIRS/AFS","3712300012","AIR SYNTHETIC MINOR","331511","PRIMARY","IRON FOUNDRIES."
"110000345573","OSHA-OIS","317313492","OSHA ESTABLISHMENT","331511","PRIMARY","IRON FOUNDRIES."
"110000345573","TRIS","27209FNDRY530EM","TRI REPORTER","331511","PRIMARY","IRON FOUNDRIES."
"110000345573","AIR","NC0000003706200012","AIR SYNTHETIC MINOR","331511","PRIMARY","IRON FOUNDRIES."
"110000345617","EIS","17022311","AIR MINOR","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000345617","TRIS","27215BRLNGWILLO","TRI REPORTER","325998","PRIMARY","ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING."
"110000345617","RCRAINFO","NCD982137499","LQG","325998","PRIMARY","ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING."
"110000345617","RCRAINFO","NCD982137499","LQG","325613","SECONDARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000345617","RCRAINFO","NCD982137499","LQG","325199","SECONDARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000345617","AIR","NC0000003700100228","AIR MINOR","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000345617","NC-FITS","2153","STATE MASTER","325613","UNKNOWN","SURFACE ACTIVE AGENT MANUFACTURING."
"110000345617","AIRS/AFS","3700100228","AIR MINOR","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000345626","TRIS","27215HFFMN1021Q","TRI REPORTER","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110000345644","TRIS","27216CPLNDSTATE","TRI REPORTER","313210","PRIMARY","BROADWOVEN FABRIC MILLS."
"110000345644","AIR","NC0000003700100034","AIR SYNTHETIC MINOR","313210","PRIMARY","BROADWOVEN FABRIC MILLS."
"110000345644","OSHA-OIS","317090116","OSHA ESTABLISHMENT","313210","PRIMARY","BROADWOVEN FABRIC MILLS."
"110000345644","RCRAINFO","NCD003232477","UNSPECIFIED UNIVERSE","31321","PRIMARY","BROADWOVEN FABRIC MILLS"
"110000345644","AIRS/AFS","3777709990","AIR MINOR","313210","PRIMARY","BROADWOVEN FABRIC MILLS."
"110000345644","AIRS/AFS","3700100034","AIR SYNTHETIC MINOR","313210","PRIMARY","BROADWOVEN FABRIC MILLS."
"110000345644","EIS","7786911","AIR SYNTHETIC MINOR","31321","PRIMARY","BROADWOVEN FABRIC MILLS"
"110000345662","RCRAINFO","NCD986189603","UNSPECIFIED UNIVERSE","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000345662","AIRS/AFS","3705700052","AIR MINOR","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000345662","NC-FITS","2165","STATE MASTER","325199","UNKNOWN","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000345662","TRIS","27239DPNTCRT1BO","TRI REPORTER","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000345662","RMP","100000030584","RMP REPORTER","325199","UNKNOWN","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000345671","TRIS","27252GLDSTSOUTH","TRI REPORTER","321114","PRIMARY","WOOD PRESERVATION."
"110000345671","AIRS/AFS","3703700082","AIR MINOR","321113","PRIMARY","SAWMILLS."
"110000345671","RCRAINFO","NCD986181246","SQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110000345671","NC-FITS","4279","STATE MASTER","321113","UNKNOWN","SAWMILLS."
"110000345671","EIS","8430711","AIR MINOR","321113","PRIMARY","SAWMILLS."
"110000345671","AIR","NC0000003701900082","AIR MINOR","321113","PRIMARY","SAWMILLS."
"110000345680","TRIS","27253PLLCH1105S","TRI REPORTER","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000345680","EIS","7788111","AIR EMISSIONS CLASSIFICATION UNKNOWN","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000345680","AIRS/AFS","3700100015","AIR MINOR","325611","PRIMARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110000345680","TRIS","27253PLLCH1105S","TRI REPORTER","325199","SECONDARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000345680","TRIS","27253PLLCH1105S","TRI REPORTER","325188","SECONDARY","ALL OTHER BASIC INORGANIC CHEMICAL MANUFACTURING."
"110000345680","NC-FITS","1097","STATE MASTER","325611","UNKNOWN","SOAP AND OTHER DETERGENT MANUFACTURING."
"110000345680","RCRAINFO","NCD042423087","UNSPECIFIED UNIVERSE","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000345699","AIRS/AFS","3700100217","AIR MINOR","327125","PRIMARY","NONCLAY REFRACTORY MANUFACTURING."
"110000345699","TRIS","27253PRMTC911EA","TRI REPORTER","327125","PRIMARY","NONCLAY REFRACTORY MANUFACTURING."
"110000345699","AIR","NC0000003700100217","AIR MINOR","327125","PRIMARY","NONCLAY REFRACTORY MANUFACTURING."
"110000345699","NC-FITS","2149","STATE MASTER","327125","UNKNOWN","NONCLAY REFRACTORY MANUFACTURING."
"110000345724","TRIS","27260KNNDY1203C","TRI REPORTER","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110000345733","EIS","8285211","AIR EMISSIONS CLASSIFICATION UNKNOWN","332811","PRIMARY","METAL HEAT TREATING."
"110000345733","TRIS","27260MRCNM500MA","TRI REPORTER","332811","PRIMARY","METAL HEAT TREATING."
"110000345742","AIR","NC0000003704101006","AIR MINOR","337121","PRIMARY","UPHOLSTERED HOUSEHOLD FURNITURE MANUFACTURING."
"110000345742","EIS","8214211","AIR MINOR","337121","PRIMARY","UPHOLSTERED HOUSEHOLD FURNITURE MANUFACTURING."
"110000345742","OSHA-OIS","317602829","OSHA ESTABLISHMENT","326150","PRIMARY","URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING."
"110000345742","OSHA-OIS","317366540","OSHA ESTABLISHMENT","326150","PRIMARY","URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING."
"110000345742","OSHA-OIS","317448777","OSHA ESTABLISHMENT","326150","PRIMARY","URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING."
"110000345742","AIRS/AFS","3708101006","AIR MINOR","337121","PRIMARY","UPHOLSTERED HOUSEHOLD FURNITURE MANUFACTURING."
"110000345751","AIR","NC0000003704100336","AIR MINOR","331521","PRIMARY","ALUMINUM DIE-CASTING FOUNDRIES."
"110000345751","NC-FITS","3367","STATE MASTER","331521","UNKNOWN","ALUMINUM DIE-CASTING FOUNDRIES."
"110000345751","AIRS/AFS","3708100336","AIR MINOR","331521","PRIMARY","ALUMINUM DIE-CASTING FOUNDRIES."
"110000345751","OSHA-OIS","317225233","OSHA ESTABLISHMENT","331521","PRIMARY","ALUMINUM DIE-CASTING FOUNDRIES."
"110000345760","TRIS","27260THLLL1717E","TRI REPORTER","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000345760","EIS","8046911","AIR SYNTHETIC MINOR","32551","PRIMARY","PAINT AND COATING MANUFACTURING"
"110000345760","RCRAINFO","NCD003232030","LQG","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000345760","AIRS/AFS","3708100421","AIR SYNTHETIC MINOR","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000345760","AIR","NC0000003704100421","AIR SYNTHETIC MINOR","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000345779","RCRAINFO","NCD003233970","LQG","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000345779","EPS","EPS10048613","AIR PROGRAM","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000345779","AIR","NC0000003704100822","AIR MAJOR","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000345779","AIRS/AFS","3708100822","AIR MAJOR","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000345779","OSHA-OIS","317943108","OSHA ESTABLISHMENT","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000345779","TRIS","27260THMSB1408C","TRI REPORTER","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000345779","EPS","EPS10048613","TITLE V MAJOR SOURCE","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000345779","EPS","EPS10048613","HAP MAJOR SOURCE","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000345779","NC-FITS","2230","STATE MASTER","336211","UNKNOWN","MOTOR VEHICLE BODY MANUFACTURING."
"110000345779","EIS","7920311","CRITERIA AIR POLLUTANT MAJOR","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000345788","TRIS","27260THVLS1647E","TRI REPORTER","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000345788","RCRAINFO","NCD041415019","UNSPECIFIED UNIVERSE","32551","PRIMARY","PAINT AND COATING MANUFACTURING"
"110000345788","AIRS/AFS","3708100143","AIR MINOR","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000345788","AIR","NC0000003704100143","AIR MINOR","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000345788","EIS","8176511","HAZARDOUS AIR POLLUTANT MAJOR","32551","PRIMARY","PAINT AND COATING MANUFACTURING"
"110000345797","TRIS","27260TRDFB1325B","TRI REPORTER","326150","PRIMARY","URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING."
"110000345797","AIR","NC0000003704101233","AIR MINOR","326140","PRIMARY","POLYSTYRENE FOAM PRODUCT MANUFACTURING."
"110000345797","EIS","8284111","AIR EMISSIONS CLASSIFICATION UNKNOWN","326150","PRIMARY","URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING."
"110000345797","AIRS/AFS","3708101233","AIR MINOR","326140","PRIMARY","POLYSTYRENE FOAM PRODUCT MANUFACTURING."
"110000345797","EIS","17709411","AIR MINOR","32614","PRIMARY","POLYSTYRENE FOAM PRODUCT MANUFACTURING"
"110000345804","TRIS","27261BRDNN1717W","TRI REPORTER","325520","PRIMARY","ADHESIVE MANUFACTURING."
"110000345804","RCRAINFO","NCD055550560","UNSPECIFIED UNIVERSE","339999","PRIMARY","ALL OTHER MISCELLANEOUS MANUFACTURING."
"110000345813","AIRS/AFS","3708100024","AIR MINOR","326121","PRIMARY","UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING."
"110000345813","TRIS","27261CNCPT2631E","TRI REPORTER","326121","PRIMARY","UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING."
"110000345813","EIS","7251211","AIR MINOR","326121","PRIMARY","UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING."
"110000345813","AIR","NC0000003704100024","AIR MINOR","326121","PRIMARY","UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING."
"110000345813","RCRAINFO","NCD981865462","SQG","326199","PRIMARY","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110000345831","OSHA-OIS","317312965","OSHA ESTABLISHMENT","326150","PRIMARY","URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING."
"110000345840","OSHA-OIS","317989234","OSHA ESTABLISHMENT","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000345840","AIR","NC0000003704100332","AIR SYNTHETIC MINOR","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000345840","TRIS","27261RLNCN1431P","TRI REPORTER","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000345840","AIRS/AFS","3708100332","AIR SYNTHETIC MINOR","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000345840","EIS","8285411","AIR SYNTHETIC MINOR","32551","PRIMARY","PAINT AND COATING MANUFACTURING"
"110000345840","OSHA-OIS","317128098","OSHA ESTABLISHMENT","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000345840","RCRAINFO","NCD006390561","LQG","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000345840","OSHA-OIS","343185617","OSHA ESTABLISHMENT","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000345859","TRIS","27261RTNDS1124E","TRI REPORTER","325132","PRIMARY","SYNTHETIC ORGANIC DYE AND PIGMENT MANUFACTURING."
"110000345859","AIRS/AFS","3708100020","AIR MINOR","325132","PRIMARY","SYNTHETIC ORGANIC DYE AND PIGMENT MANUFACTURING."
"110000345859","NC-FITS","3350","STATE MASTER","325132","UNKNOWN","SYNTHETIC ORGANIC DYE AND PIGMENT MANUFACTURING."
"110000345868","RMP","100000091562","RMP REPORTER","31151","UNKNOWN","DAIRY PRODUCT (EXCEPT FROZEN) MANUFACTURING"
"110000345868","TRIS","27262BRDNN1900N","TRI REPORTER","311520","SECONDARY","ICE CREAM AND FROZEN DESSERT MANUFACTURING."
"110000345868","RMP","100000091562","RMP REPORTER","31152","UNKNOWN","ICE CREAM AND FROZEN DESSERT MANUFACTURING"
"110000345868","TRIS","27262BRDNN1900N","TRI REPORTER","311511","PRIMARY","FLUID MILK MANUFACTURING."
"110000345886","TRIS","27262NVCHM201OL","TRI REPORTER","325211","PRIMARY","PLASTICS MATERIAL AND RESIN MANUFACTURING."
"110000345886","NC-FITS","1014","STATE MASTER","325613","UNKNOWN","SURFACE ACTIVE AGENT MANUFACTURING."
"110000345886","AIRS/AFS","3708100913","AIR MINOR","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000345895","OSHA-OIS","343322194","OSHA ESTABLISHMENT","325998","PRIMARY","ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING."
"110000345895","TRIS","27262PRCHM1670E","TRI REPORTER","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000345895","NC-FITS","4501","STATE MASTER","325611","UNKNOWN","SOAP AND OTHER DETERGENT MANUFACTURING."
"110000345895","AIR","NC0000003704100712","AIR SYNTHETIC MINOR","325611","PRIMARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110000345895","RCRAINFO","NCD986190213","LQG","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000345895","OSHA-OIS","342960044","OSHA ESTABLISHMENT","325998","PRIMARY","ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING."
"110000345895","AIRS/AFS","3708100712","AIR SYNTHETIC MINOR","325611","PRIMARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110000345895","EIS","8284411","AIR SYNTHETIC MINOR","325611","PRIMARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110000345902","EIS","14636111","AIR MINOR","32615","PRIMARY","URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING"
"110000345902","RCRAINFO","NCD981003858","SQG","326150","PRIMARY","URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING."
"110000345902","AIRS/AFS","3715100283","AIR MINOR","326150","PRIMARY","URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING."
"110000345902","TRIS","27263LPFMN2222S","TRI REPORTER","326150","PRIMARY","URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING."
"110000345902","AIR","NC0000003707600283","AIR MINOR","326150","PRIMARY","URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING."
"110000345902","RMP","100000052649","RMP REPORTER","32615","UNKNOWN","URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING"
"110000345911","AIR","NC0000003704100764","AIR MINOR","332510","PRIMARY","HARDWARE MANUFACTURING."
"110000345911","TRIS","27263RYLDV325KE","TRI REPORTER","332510","PRIMARY","HARDWARE MANUFACTURING."
"110000345911","EIS","8047811","AIR MINOR","33251","PRIMARY","HARDWARE MANUFACTURING"
"110000345911","AIRS/AFS","3708100764","AIR MINOR","332510","PRIMARY","HARDWARE MANUFACTURING."
"110000345911","RCRAINFO","NCD991277898","UNSPECIFIED UNIVERSE","332510","PRIMARY","HARDWARE MANUFACTURING."
"110000345920","RCRAINFO","NCD077840148","LQG","484230","SECONDARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE."
"110000345920","RCRAINFO","NCD077840148","LQG","562112","SECONDARY","HAZARDOUS WASTE COLLECTION."
"110000345920","RCRAINFO","NCD077840148","TSD","484230","SECONDARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE."
"110000345920","RCRAINFO","NCD077840148","TRANSPORTER","562112","SECONDARY","HAZARDOUS WASTE COLLECTION."
"110000345920","TRIS","27263SFTYK6182O","TRI REPORTER","562112","PRIMARY","HAZARDOUS WASTE COLLECTION."
"110000345920","EIS","7842511","AIR EMISSIONS CLASSIFICATION UNKNOWN","5614","PRIMARY","BUSINESS SUPPORT SERVICES"
"110000345920","RCRAINFO","NCD077840148","TRANSFER FACILITY","532490","PRIMARY","OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING."
"110000345920","RCRAINFO","NCD077840148","TRANSFER FACILITY","562112","SECONDARY","HAZARDOUS WASTE COLLECTION."
"110000345920","TRIS","27263SFTYK6182O","TRI REPORTER","484220","UNKNOWN","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL."
"110000345920","TRIS","27263SFTYK6182O","TRI REPORTER","484230","UNKNOWN","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE."
"110000345920","RCRAINFO","NCD077840148","LQG","532490","PRIMARY","OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING."
"110000345920","RCRAINFO","NCD077840148","TSD","532490","PRIMARY","OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING."
"110000345920","RCRAINFO","NCD077840148","TRANSPORTER","484230","SECONDARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE."
"110000345920","RCRAINFO","NCD077840148","TRANSFER FACILITY","484230","SECONDARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE."
"110000345920","RCRAINFO","NCD077840148","TSD","562112","SECONDARY","HAZARDOUS WASTE COLLECTION."
"110000345920","RCRAINFO","NCD077840148","TRANSPORTER","532490","PRIMARY","OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING."
"110000345939","RCRAINFO","NCR000011411","LQG","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000345939","EIS","7253711","CRITERIA AIR POLLUTANT MAJOR","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000345939","AIR","NC0000003704100810","AIR MAJOR","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000345939","AIRS/AFS","3708100810","AIR MAJOR","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000345939","TRIS","27263THMSB715WF","TRI REPORTER","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000345939","NC-FITS","4518","STATE MASTER","336211","UNKNOWN","MOTOR VEHICLE BODY MANUFACTURING."
"110000345948","EIS","8285511","AIR EMISSIONS CLASSIFICATION UNKNOWN","32612","PRIMARY","PLASTICS PIPE, PIPE FITTING, AND UNLAMINATED PROFILE SHAPE MANUFACTURING"
"110000345948","AIRS/AFS","3708101082","AIR MINOR","326121","PRIMARY","UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING."
"110000345948","NC-FITS","15039","STATE MASTER","326121","UNKNOWN","UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING."
"110000345948","AIR","NC0000003704101082","AIR SYNTHETIC MINOR","326121","PRIMARY","UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING."
"110000345948","TRIS","27263VCMPN720FA","TRI REPORTER","326121","PRIMARY","UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING."
"110000345957","AIR","NC0000003704101119","AIR SYNTHETIC MINOR","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110000345957","EIS","8285611","AIR SYNTHETIC MINOR","42469","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS"
"110000345957","RCRAINFO","NCD071566681","LQG","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110000345957","TRIS","27282CHMCN108OA","TRI REPORTER","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110000345957","RCRAINFO","NCD071566681","TRANSFER FACILITY","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110000345957","AIRS/AFS","3708101119","AIR SYNTHETIC MINOR","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110000345957","RCRAINFO","NCD071566681","TRANSPORTER","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110000345966","AIRS/AFS","3706700460","AIR MAJOR","314992","PRIMARY","TIRE CORD AND TIRE FABRIC MILLS."
"110000345966","AIR","NCFCO0003706700460","AIR MAJOR","314992","PRIMARY","TIRE CORD AND TIRE FABRIC MILLS."
"110000345966","EIS","7790311","HAZARDOUS AND CRITERIA AIR POLLUTANT MAJOR","3133","PRIMARY","TEXTILE AND FABRIC FINISHING AND FABRIC COATING MILLS"
"110000345966","TRIS","27284HGHLN215DR","TRI REPORTER","313320","PRIMARY","FABRIC COATING MILLS."
"110000345975","EIS","7984911","HAZARDOUS AIR POLLUTANT MAJOR","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110000345975","AIRS/AFS","3706700462","AIR MAJOR","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110000345975","TRIS","27284HKRFR210NO","TRI REPORTER","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110000345975","RCRAINFO","NCD053488359","UNSPECIFIED UNIVERSE","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110000345975","AIR","NCFCO0003706700462","AIR MAJOR","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110000345984","TRIS","27285DRHTC1000D","TRI REPORTER","333120","PRIMARY","CONSTRUCTION MACHINERY MANUFACTURING."
"110000345984","RCRAINFO","NCD982122210","SQG","333120","PRIMARY","CONSTRUCTION MACHINERY MANUFACTURING."
"110000345984","EIS","8047711","AIR MINOR","33312","PRIMARY","CONSTRUCTION MACHINERY MANUFACTURING"
"110000345984","AIR","NCFCO0003706700784","AIR MINOR","333120","PRIMARY","CONSTRUCTION MACHINERY MANUFACTURING."
"110000345984","OSHA-OIS","317835338","OSHA ESTABLISHMENT","333120","PRIMARY","CONSTRUCTION MACHINERY MANUFACTURING."
"110000345984","AIRS/AFS","3706700784","AIR MINOR","333120","PRIMARY","CONSTRUCTION MACHINERY MANUFACTURING."
"110000345993","EPS","EPS10055058","AIR PROGRAM","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000345993","EIS","8009611","CRITERIA AIR POLLUTANT MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000345993","CAMDBS","2723","AIR PROGRAM","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000345993","NC-FITS","2271","STATE MASTER","221112","UNKNOWN","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000345993","AIRS/AFS","3715700015","AIR MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000345993","EPS","EPS10055058","TITLE V MAJOR SOURCE","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000345993","EPS","EPS10055058","NSR MAJOR SOURCE","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000345993","AIR","NC0000003707900015","AIR MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000345993","RCRAINFO","NCD024668535","UNSPECIFIED UNIVERSE","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
